delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
2,-2.052528,99.84207,3.8891253,10.354506,0.38367537,15.48235,0.0061732109,0.0031968128,2053.6273,925.41526,3127.9508,1826.475,0.038165971,0.36981777,0.0012519189,312.88579,-19.884082,264.90446,-43.399286
2,-2.1020374,99.838815,3.9928462,10.375057,0.39912445,15.759241,0.0063510608,0.0032816633,2060.5341,932.36235,3155.3256,1855.0165,0.033590084,0.3731078,0.0015820729,317.19498,-19.829765,269.67886,-43.472188
2,-2.1507331,99.835581,4.0967636,10.393073,0.41493842,16.036103,0.0065316844,0.0033669622,2067.4688,938.21078,3182.3698,1882.585,0.0296358,0.37628731,0.0019164253,321.57862,-19.776544,274.45333,-43.543677
2,-2.1986579,99.83237,4.2008553,10.409192,0.43111969,16.312935,0.0067139129,0.0034526632,2074.4095,943.1775,3206.7054,1907.0381,0.026478048,0.37915602,0.0022543537,325.98217,-19.719926,279.17919,-43.62345
2,-2.2458577,99.829185,4.3051027,10.423406,0.44767046,16.589738,0.0068970689,0.0035403643,2081.3496,948.08292,3229.4005,1931.0375,0.023157285,0.38192414,0.0025899109,330.37988,-19.665879,283.80062,-43.699396
2,-2.2923179,99.826029,4.4094866,10.435751,0.46459279,16.866511,0.0070809267,0.003629648,2088.3073,952.93362,3251.7157,1954.582,0.01995453,0.38465136,0.0029291309,334.76544,-19.614914,288.4984,-43.767976
2,-2.3380297,99.822903,4.5139887,10.446227,0.48188875,17.143252,0.0072655601,0.0037195029,2093.7293,957.72719,3273.6465,1977.6953,0.01653574,0.38726639,0.0032686522,339.08033,-19.567871,293.20056,-43.830635
2,-2.3829993,99.81981,4.6185893,10.454707,0.49956031,17.419963,0.0074512555,0.0038097658,2098.5676,962.46136,3295.1821,2000.3955,0.013080099,0.38981355,0.0036090272,343.38159,-19.526308,297.89622,-43.888109
2,-2.4272073,99.816752,4.7232685,10.461234,0.51760937,17.696641,0.0076373894,0.0039003359,2103.4726,967.13627,3316.3245,2022.6831,0.0097194768,0.39232307,0.0039487653,347.67126,-19.489153,302.57823,-43.943646
2,-2.4706363,99.813731,4.828007,10.465888,0.53603788,17.973288,0.0078236384,0.0039911072,2108.4292,971.13746,3337.074,2044.5478,0.0066574471,0.39476529,0.004288634,351.93735,-19.453343,307.24026,-43.970542
2,-2.5132944,99.810748,4.9327873,10.46901,0.55484774,18.249902,0.0080099014,0.0040819296,2113.4167,974.35253,3357.4275,2064.3176,0.0044716857,0.39705649,0.0046268311,356.17816,-19.417786,311.87352,-44.010659
2,-2.5552095,99.807805,5.0375966,10.471056,0.57404081,18.526482,0.0081961197,0.0041727265,2118.4208,977.56899,3376.8718,2082.5993,0.0025944796,0.39923683,0.0049627738,360.39457,-19.381421,316.46192,-44.072649
2,-2.5964102,99.804903,5.1424237,10.471885,0.59361885,18.803029,0.008381915,0.0042639792,2123.4304,980.7832,3393.5126,2100.4325,0.00031208398,0.40126604,0.0052996961,364.57643,-19.348072,320.99658,-44.131492
2,-2.6369045,99.802044,5.2472556,10.471427,0.61358348,19.079542,0.0085672432,0.0043555298,2128.2501,983.99338,3409.754,2117.8382,-0.0019367843,0.40324733,0.0056355706,368.71671,-19.318823,325.52375,-44.185174
2,-2.6767002,99.79923,5.3520792,10.469601,0.63393626,19.356021,0.0087525924,0.0044471075,2131.5882,987.20022,3425.5965,2134.8398,-0.0044258582,0.40512196,0.0059699229,372.77301,-19.294518,330.02336,-44.233643
2,-2.7157964,99.796462,5.4568801,10.466367,0.65467866,19.632464,0.0089378557,0.0045386966,2134.9823,990.40582,3441.0432,2151.4499,-0.0068482463,0.40696199,0.0063018381,376.78778,-19.275049,334.49485,-44.279071
2,-2.7541815,99.79374,5.5616444,10.461765,0.67581214,19.908872,0.009123874,0.004630199,2138.4182,993.61,3456.1047,2167.6714,-0.0092055505,0.40876728,0.0066301369,380.72701,-19.244565,338.93164,-44.322439
2,-2.7918456,99.791066,5.6663584,10.455841,0.69733817,20.185243,0.0093100283,0.0047216094,2141.8902,996.43411,3470.7884,2183.5048,-0.01138464,0.41052052,0.0069578562,384.6688,-19.221053,343.3355,-44.364389
2,-2.8287915,99.788442,5.7710094,10.448768,0.71925819,20.461579,0.00949569,0.0048128393,2145.3841,998.60864,3485.1009,2198.952,-0.013297718,0.41220893,0.0072837613,388.58891,-19.203574,347.70279,-44.407036
2,-2.8650258,99.785869,5.8755867,10.440728,0.74157364,20.737877,0.0096805642,0.0049037917,2148.887,1000.8138,3499.0478,2212.401,-0.014638474,0.41378903,0.0076075298,392.47747,-19.191283,352.02917,-44.450032
2,-2.9005691,99.783347,5.980082,10.432008,0.76428591,21.014138,0.0098645086,0.0049943898,2152.3902,1003.0389,3512.6331,2225.0213,-0.015790705,0.41531424,0.0079283779,396.33158,-19.180395,356.31163,-44.501423
